326;Ati Radeon X1300 PRO;1363441698;2018-10-20;23:24:00;//80.img.avito.st/640x480/4888853380.jpg,//78.img.avito.st/640x480/4888853378.jpg,//81.img.avito.st/640x480/4888853381.jpg,;Москва,м.Водныйстадион;500;"
Офисная затычка, для тех, у кого процессор без встроенного видеоядра.Интерфейс: PCI-E x16Частота ядра: 600 МГцОбъём видопамяти: 256 МбИнтерфейсы ввода-вывода: VGA, DVI-I, Tv-OutЦена обсуждаема. ";videokarty;
327;Видеокарта Rx 580 Gigabyte 4gb;1691752263;2018-10-20;21:41:00;//15.img.avito.st/640x480/4701087815.jpg,//74.img.avito.st/640x480/4701087874.jpg,;Москва,м.УлицаГорчакова;14 500;"
Продам Видеокарту Rx 580 Gigabyte 4gb, покупал 7-8 месяцев назад, гарантия еще больше 2х лет, работает идеально.(Торг при взятии всех, есть еще 3 шт) ";videokarty;
328;Видеокарта ATI Radeon;946639191;2018-10-20;23:31:00;//39.img.avito.st/640x480/4458750739.jpg,//41.img.avito.st/640x480/4458750741.jpg,//40.img.avito.st/640x480/4458750740.jpg,;Москва,м.БульварРокоссовского;300;"
Старенькая видеокарта, продаю из-за ненадобности. ";videokarty;
329;Gainward GeForce 8400GS;1417797112;2018-10-20;23:15:00;//81.img.avito.st/640x480/4888835981.jpg,//82.img.avito.st/640x480/4888835982.jpg,//80.img.avito.st/640x480/4888835980.jpg,;Москва,м.Водныйстадион;500;"
Офисная затычка, для тех, у кого проц без встроенного видеоядра.Интерфейс: PCI-E x16Частота ядра: 567 МГцОбъём видопамяти: 512 МбИнтерфейсы ввода-вывода: VGA, DVI-I, HDMIЦена обсуждаема. ";videokarty;
330;Видеокарта Palit GeForce GTX 1070 GameRock Premium;1007246713;2018-10-20;21:58:00;//62.img.avito.st/640x480/4789353162.jpg,//66.img.avito.st/640x480/4789353266.jpg,//81.img.avito.st/640x480/4789353381.jpg,;Москва,м.Ховрино;15 000;"
Не майнилась, карте чуть больше года, коробок гарантии нет. Точнее гарантия была 36 мес, но так как не сохранилось документов не понятно где бралась. Пломбы на месте. Главный нюанс, что у её передняя крышка от джетстрима, а блекплейт от рока, шилдик от рока премиум, частоты тоже от рока премиум, 2 биоса всё как надо. Была такой при покупке в сборке, я так понимаю на заводе что то пошло не так :) ну или кто-то как-то повредил родной кожух и поставил такой. Комп брали в каком то крупном магазине, был опломбирован, так что появление этой крышки остаётся загадкой :)  любые проверки у меня дома. ТОРГА НЕТ! ";videokarty;
331;Видеокарта palit nVidia GeForce GT 520, 1Гб, DDR3;1536419437;2018-10-20;22:38:00;//88.img.avito.st/640x480/4888779788.jpg,//89.img.avito.st/640x480/4888779789.jpg,//05.img.avito.st/640x480/4888779805.jpg,;Москва,м.ВДНХ;1 800;"
PALIT nVidia GeForce GTS520 1024m DDR3 256B ";videokarty;
332;Видеокарта R7970 Lightning BE;1183922005;2018-10-20;21:24:00;//10.img.avito.st/640x480/4537305810.jpg,//05.img.avito.st/640x480/4537305805.jpg,;Москва,м.Отрадное;10 000;"
Надёжная и достаточно мощная, есть возможность подключения до 6 мониторов ";videokarty;
333;Асик Майнер Д3 Asic antminer D3;1260823900;2018-10-20;21:15:00;//66.img.avito.st/640x480/4681607466.jpg,;Москва,м.Жулебино;8 000;"
Работал без проблем. Перестал работать пару дней назад. Разбираться нет времени. Возможно, что перегорел какой-то предохранитель. ";videokarty;
334;Продам ферму Gigabyte 4 карты GTX1070 4GB;1612059424;2018-10-21;01:11:00;//95.img.avito.st/640x480/4787401395.jpg,;Москва,м.Пражская;85 000;"
Продам ферму Gigabyte 4 карты GTX1070 4GB. Собрана профессионально на серверном БП IBM 2000W, установлен watchdog.Есть свободный слот и запас по питанию для 5й карты (видно райзер на фото).Выдает 120 Mhs на эфире.Карты зеленые,можно добывать zec или другие монеты.Работает стабильно, достаточно заменить номер кошелька на ваш. ";videokarty;
335;Видеокарта Gtx 1070ti Msi;1065628656;2018-10-20;21:41:00;//37.img.avito.st/640x480/4700971837.jpg,//14.img.avito.st/640x480/4700971914.jpg,;Москва,м.УлицаГорчакова;26 500;"
Продам видеокарту Gtx 1070ti от Msi, работает идеально. покупал месяцев 6-7 назад, все идет на ультрах, гарантия еще больше 2х лет Торг(есть еще 2шт.) ";videokarty;
336;Видеокарта GTX 1080ti Palit Super JetStream;1023925502;2018-10-21;00:13:00;//94.img.avito.st/640x480/4532517494.jpg,//17.img.avito.st/640x480/4532530417.jpg,//67.img.avito.st/640x480/4532530467.jpg,//18.img.avito.st/640x480/4532530518.jpg,//77.img.avito.st/640x480/4532517277.jpg,//54.img.avito.st/640x480/4532517354.jpg,;Москва,м.Волоколамская;37 000;"
Продам видеокарту Geforce GTX 1080ti Palit Super JetStream.Куплена в сентябре 2017, в Регарде. Гарантия до сентября 2020г. Использовалась для работы с видео монтажем и простых задач (цена 37000). Так же предлагается монитор ASUS VS278Q диагональ 27(цена 16.000)и клавиатура Logitech 710+(8.000) все в исправном техническом состоянии. ";videokarty;
337;Palit GF210 512MB;1067301805;2018-10-20;22:37:00;//69.img.avito.st/640x480/4789446369.jpg,;Москва,м.Коломенская;600;"
Продаю видеокарту GeForce 210 512Mb DDr2 64B CRT DVI HDMI. Интерфейс PCI-Express x16. Выходы VGA, DVI и HDMI. Графический процессор (GPU) 210 . Память 512Mb (DDR2- 64 Bit). Проверена, работает отлично ";videokarty;
338;Видеокарта nitro+ radeon RX 580 4G;1607395166;2018-10-20;21:19:00;//62.img.avito.st/640x480/4863991162.jpg,//35.img.avito.st/640x480/4863991135.jpg,//57.img.avito.st/640x480/4863991157.jpg,//73.img.avito.st/640x480/4863991173.jpg,//30.img.avito.st/640x480/4863991130.jpg,;Москва,м.Аннино;12 000;"
2 Карты куплены в январе 2018 г. БЕЗ ГАРАНТИИ! Состояние идеальное, работают без нареканий. Работали в оптимальном режиме, без разгона и перегрева. Тест, проверка – на месте. ";videokarty;
339;Ферма на 6*1080ti;927928162;2018-10-20;23:23:00;//53.img.avito.st/640x480/4355178153.jpg,;Москва,м.БульварДмитрияДонского;190 000;"
Комплектация:Видеокарты gigabyteМать Asrock H81 Pro Btc 2.0Процессор Intel G1840DDR 3 4GbSSD 60 gbРайзера 007s Sata2 Блока питания по 1600 ВаттКаркас 75*35*35 ";videokarty;
340;Видеокарта geforce 1060;1374876091;2018-10-20;21:14:00;//65.img.avito.st/640x480/4875777665.jpg,//03.img.avito.st/640x480/4875777603.jpg,//06.img.avito.st/640x480/4875777606.jpg,//44.img.avito.st/640x480/4875777644.jpg,//48.img.avito.st/640x480/4875777648.jpg,;Москва,м.ПроспектВернадского;19 000;"
Выиграл в конкурсе данную видео карту. Мне она не нужна, поэтому продаю. Абсолютно новая. Торг уместен. ";videokarty;
341;Gigabyte 280x rev. 2 нерабочая;1689285387;2018-10-20;21:43:00;//72.img.avito.st/640x480/4888680272.jpg,//80.img.avito.st/640x480/4888680380.jpg,;Москва,м.Марксистская;2 500;"
Продается Gigabyte 280x rev. 2 нерабочая.Состояние идеальное. Охлаждение полностью исправно.Не выдает изображение.Есть коробка.Цена минимально возможная и окончательная. Торга нет совсем.Cамовывоз м. Пролетарская-Марксистская из офиса. ";videokarty;
342;Zotac gtx 1080 (гарантия, чек);1279178287;2018-10-20;21:47:00;//23.img.avito.st/640x480/4524370123.jpg,//25.img.avito.st/640x480/4524370125.jpg,;Москва,м.Щелковская;30 000;"
Всё работает. Естественно проверка есть в моем пк, любые игры и тестовые программы.Гарантия по чеку 12 месяцев с конца июня этого года. Торга нет. Цена окончательная. ";videokarty;
343;RX 580 8GB;1392392855;2018-10-20;20:17:00;//56.img.avito.st/640x480/4888481956.jpg,//67.img.avito.st/640x480/4888481967.jpg,;Москва,м.УлицаГорчакова;13 500;"
В отличном состоянии, не грелась, не разгонялась, и тем более не участвовала в майнинге. Карте где то 8 месяцев, Предоставлю любые тесты. Гарантии, чека, и коробки к сожалению нету, утеряно) но от себя могу дать. Пломбы на месте. Аналог GTX 1060 6gb, местами лучше него. Звоните, пишите, отвечу на любые вопросы. ";videokarty;
344;Видеокарта;1042387912;2018-10-20;21:09:00;//25.img.avito.st/640x480/4006975125.jpg,//31.img.avito.st/640x480/4006975131.jpg,//45.img.avito.st/640x480/4006975145.jpg,;Москва,м.Медведково;3 500;"
Gigabyte GV-N650C - 1 GIPCI-E 3.0HDMI, DVI-D, D-Sub1Gb ";videokarty;
345;Gigabyte GeForce GTX 770 2Gb (Зеленоград);1063282698;2018-10-20;21:42:00;//79.img.avito.st/640x480/3656869979.jpg,;Москва,м.Речнойвокзал;7 000;"
- Если вы из Зеленограда, то скину 500руб (переться в столицу западло)БЕЗ ТОРГАПродаю в связи с обновлением ПК. Эксплуатировалась 1 год, не разогнанная, тянет все вышедшие на данный момент игры, использовалась исключительно по назначению, базовая комплектация сохранена.Звонки принимаю ежедневно с 15:00 до 23:00 ";videokarty;
346;Видеокарта;1364950539;2018-10-20;21:29:00;//72.img.avito.st/640x480/4888646672.jpg,//71.img.avito.st/640x480/4888646671.jpg,//64.img.avito.st/640x480/4888646664.jpg,;Москва,Зеленоград,;2 000;"
Видеокарта PALIT GTX460 SMART EDITION 1024M GDDR5 256B CRT DVI HDMI ! Если забирает сегодня, отдам за 1500 р ";videokarty;
347;Msi gtx 570 1.3g;1189328238;2018-10-20;20:17:00;//35.img.avito.st/640x480/4888479335.jpg,;Москва,м.Ростокино;2 500;"
Рабочем состоянии неделю назад была замена пасты торг уместен ";videokarty;
348;Gf 7600gt 256mb;1384112738;2018-10-20;22:10:00;//31.img.avito.st/640x480/4888716631.jpg,//88.img.avito.st/640x480/4888716988.jpg,//30.img.avito.st/640x480/4888717530.jpg,;Москва,м.Площадьреволюции;300;"
Продаю карту gf 7600gt. Появились артефакты. Кто умеет греть карту и восстановит ее, будет хорошая недорогая покупка. Пишите по вопросам ";videokarty;
349;Видеокарта asus GeForce GTX Strix 1060 6;580586909;2018-10-20;20:35:00;//49.img.avito.st/640x480/4788533049.jpg,//69.img.avito.st/640x480/4788532069.jpg,//11.img.avito.st/640x480/4848986211.jpg,;Москва,м.Авиамоторная;14 000;"
Карты куплены в январе 2018 г. Магазин Compday, Савеловский, F-52. По гарантии принимают без проблем, дам контакт.Чек есть. Коробки нет – брали фермы в сборе.В майнинге с марта. Пишу честно. Состояние идеальное, работают без нареканий. Работали в оптимальном режиме, без разгона и перегрева. Тест, проверка – на месте, без проблем. М. Площадь ИльичаЕсть и другие видеокарты, смотрите профиль. ";videokarty;
350;Видеокарта GTX 1080 Ti 11G;1518283971;2018-10-21;01:45:00;//67.img.avito.st/video/640x480/4839051067.jpg,//62.img.avito.st/640x480/4838666162.jpg,//68.img.avito.st/640x480/4838666368.jpg,//35.img.avito.st/640x480/4838667335.jpg,//06.img.avito.st/640x480/4838666306.jpg,//11.img.avito.st/640x480/4838911311.jpg,//64.img.avito.st/640x480/4838966164.jpg,//82.img.avito.st/640x480/4887498582.jpg,;Москва,м.Кузьминки;36 000;"
Продам видеокарту в превосходном состоянии. Обладает высокоэффективной системой охлаждения Windforce Stack 3Х, переработанной печатной платой с защитным покрытием против пыли/влаги/коррозии, переработанным дизайном с настраиваемой RGB подсветкой, дополнительными портами HDMI для удобного подключения VR-гарнитур и увеличенной частотой GPU. Технические характеристики:• Бренд: Gigabyte• Игровая серия: AORUS• Кодовое наименование: GV-N108TAORUS X-11GD• Графический процессор: GP102• Частота ядра: 1607 МГц/Boost 1721 МГц• Техпроцесс: 16 нм• Частота памяти: 11232 МГц• Объем памяти: 11 ГБ• Тип памяти: GDDR5X• Разрядность шины памяти: 352 бит• Разъемы: Dual-Link DVI-D, 2х HDMI 2.0b, 3х DisplayPort 1.4• Размеры: 293х142х55 ммПлюсы:• Шикарный дизайн;• Качество изготовления и надёжность элементной базы;• Грамотная реализация подсветки;• Высочайшая эффективность системы охлаждения;• Работает абсолютно тихо даже под нагрузкой;• Переработанная печатная плата с усиленной подсистемой питания;• Защитное покрытие на PCB против влаги/коррозии/пыли;• Заводской разгон графического процессора и памяти;• Хороший разгонный потенциал памяти;• Возможность демонтажа системы охлаждения без потери гарантии;• Поддержка фирменной утилиты AORUS Graphics Engine.• Дополнительный год гарантии при регистрации на сайте производителя.Минусы:• Не выявлены.Ответы: Карты купил - сентябрь 2017 г. в магазине COXO.ру в Калининграде. Есть чек и карты на гарантии до сентября 2019 г. всего 24 карты. Карты использовались в майнинге. ";videokarty;
351;Antminer Z9 mini;1580017780;2018-10-21;10:28:00;//92.img.avito.st/640x480/4765979392.jpg,//87.img.avito.st/640x480/4765973487.jpg,;Москва,м.Строгино;59 000;"
Устройства а наличии. Блок питания +2000.Алгоритм Equihash (Zcash)Производительность 15 000 sol/s. c разгоном.Энергопотребление 350w.На сообщения не отвечаю, звоните. ";videokarty;
352;Райзер/Riser/рейзер распродажа 009s 006c;1081011112;2018-10-21;09:42:00;//98.img.avito.st/640x480/4239190798.jpg,//07.img.avito.st/640x480/4239191307.jpg,//85.img.avito.st/640x480/4286909585.jpg,//97.img.avito.st/640x480/4239190397.jpg,//92.img.avito.st/640x480/4239190392.jpg,//96.img.avito.st/640x480/4239190796.jpg,;Москва,м.Бутырская;220;"
? Полная распродажа Райзеров ? В наличии 1.400+ штук   ? ------------------------------------------------------? Райзер Ver.009s - самая новая и стабильная версияТип питания: ?6 pin + переходник на ? SATA ?Усиленный стабилизатор +3 лампчоки-индикатора? Цена:    -  270 руб ------------------------------------------------------? Райзер Ver.006с - самая популярная версия Тип питания: ?6 pin + переходник на ? SATA ? Цена :  220 руб------------------------------------------------------?????Самовывоз:м. Бутырская / м. Дмитровская  - 2-3    мин пешкомм. Полежаевская  - 5-7     мин пешкомм. Пражская ТЦ Электронный рай 1 мин пешкомг.Красногорск / м. Митино   - 15-20 мин на маршрутке?Отвечаю в WhatsApp или Telegramm? Курьерская доставка по Москве и Россиипо СУПЕР ЦЕНЕ? 150 руб. по Москве? 200-350 руб. по РоссииОплатой ?наличными, ?картами, ?безналичным расчетом, ?QIWI------------------------------------------------------В наличии другие товары для ?майнинга?------------------------------------------------------? Вач-дог (USB устройство для поддержания вашей фермы в рабочем состоянии. Если риг зависает или выключается - вач-дог автоматически его включит или перезагрузит)? - 750 руб (при покупке от 10 Райзеров скидка 30%)? Синхронизатор двух блоков питания(кабельный)? - 190 руб(при покупке от 10 Райзеров скидка 30%)? Переходник 8 pin PCIe - на 2*8 pin ( 6+2 ) для питания видео карты ? - 190 руб(при покупке от 10 Райзеров скидка 30%)? Переходник M2 - USB 3.0 ? - 190 руб(при покупке от 10 Райзеров скидка 30%)? Конвертер-переходник  DVI-D 24 на VGA ? - 850 руб(при покупке от 10 Райзеров скидка 30%)?Переходник  c Molex -  на 2*Sata? - 150 руб(при покупке от 10 Райзеров скидка 30%)?Переходник с 2*Molex - на 6pin? - 150 руб(при покупке от 10 Райзеров скидка 30%)?Кнопка включения ? - 50 руб(при покупке от 10 Райзеров скидка 30%)? КАРКАСЫ ДЛЯ ФЕРМ 60, 75 см? от - 1390 руб(при покупке от 10 Райзеров скидка 30%)? Профессиональная сборка ферм на заказ? - 15000 руб ? ПОД КЛЮЧ ? ";videokarty;
353;Ферма для майнинга;1497229098;2018-10-21;09:42:00;//22.img.avito.st/640x480/4870787322.jpg,//22.img.avito.st/640x480/4880087322.jpg,//17.img.avito.st/640x480/4880087317.jpg,//23.img.avito.st/640x480/4880087323.jpg,//26.img.avito.st/640x480/4880087326.jpg,;Москва,м.Бабушкинская;150 000;"
Продается ферма для майнинга.Покупалась в конце декабря 2017 года.Мать - Asus Prime Z270-PПроцессор - CeleronОперативка - 4 гига SamsungССД - 60 гигов TranscendВидеокарты 8?radeon 570 4GB sapphire nitro plusБлок питания Корсар 850Вт?2Выдает 230 MhДобывает эфир и декредЛетом не включал почти, так как не был дома. Никаких проблем в работе. Ничего не шумит и не скрипит.Возможен обоснованный торг. ";videokarty;
354;Майнинг ферма 5 x MSI 1070 Ti Gaming;1005431484;2018-10-21;09:40:00;//06.img.avito.st/640x480/4662880406.jpg,;Москва,м.Аэропорт;145 000;"
Майнинг ферма продаётся до 3.11.2018.Выдаёт 2650 h/s при майнинге ZCash.Куплена в середине января 2018.1. Процессор intel Celeron g3930 oem(tpd 51w, 2/2, Kaby lake, 2.9ghz, 2mb, lga 1151)2. Материнская плата Asus Strix h270f gaming3. Ram 4gb4. Hd 64gb (ssd)5. 2 бп Chieftec force cps-650s bronze 650w ";videokarty;
355;Две видеокарты;1602392041;2018-10-20;20:51:00;//58.img.avito.st/640x480/4888561858.jpg,//50.img.avito.st/640x480/4888561850.jpg,//42.img.avito.st/640x480/4888561842.jpg,//56.img.avito.st/640x480/4888561856.jpg,//59.img.avito.st/640x480/4888561859.jpg,//57.img.avito.st/640x480/4888561857.jpg,//48.img.avito.st/640x480/4888561848.jpg,//45.img.avito.st/640x480/4888561845.jpg,//52.img.avito.st/640x480/4888561852.jpg,;Москва,м.Славянскийбульвар;500;"
Две видеокарты с недочётами. Одна в рабочем состоянии. Цена указана за обе. ";videokarty;
356;Видеокарта GeForce GTX 560 Ti GPU;1042944165;2018-10-20;20:07:00;//38.img.avito.st/640x480/4688429038.jpg,//93.img.avito.st/640x480/4688429093.jpg,//78.img.avito.st/640x480/4688429078.jpg,//89.img.avito.st/640x480/4688429089.jpg,//22.img.avito.st/640x480/4688429122.jpg,;Москва,м.Речнойвокзал;2 900;"
Видеокарта Gigabyte GeForce GTX 560 Ti GPU 1Gb1 GB GDDR5 256-bitБлок питания нужен не менее 500W требуется подключение питания 2*6 pinв комплекте переходник 2*molex-6pin, и переходник miniHDMI-HDMI ";videokarty;
357;Видеокарта evga GeForce GTX 1060 6 гб;1574591916;2018-10-20;20:35:00;//90.img.avito.st/640x480/4791572590.jpg,//58.img.avito.st/640x480/4791572958.jpg,//29.img.avito.st/640x480/4838934329.jpg,;Москва,м.Авиамоторная;11 000;"
Карты куплены в январе 2018 г. Магазин Compday, Савеловский, F-52. По гарантии принимают без проблем, дам контакт.Чек есть. Коробки нет – брали фермы в сборе.В майнинге с марта. Пишу честно. Состояние идеальное, работают без нареканий. Работали в оптимальном режиме, без разгона и перегрева. Тест, проверка – на месте, без проблем. М. Площадь ИльичаЕсть и другие видеокарты, смотрите профиль. ";videokarty;
358;Видеокарта Radeon HD7770 XFX FX-777A-ZN;1666388294;2018-10-20;20:37:00;//38.img.avito.st/640x480/4888526538.jpg,//37.img.avito.st/640x480/4888526537.jpg,//28.img.avito.st/640x480/4888526528.jpg,//33.img.avito.st/640x480/4888526533.jpg,//41.img.avito.st/640x480/4888526541.jpg,//44.img.avito.st/640x480/4888526544.jpg,;Москва,м.Славянскийбульвар;2 000;"
Radeon HD7770 XFX FX-777A-ZN Повреждена проводка вентилятора. Детки поигрались пока карта лежала снятой с компа. Под восстановление или на запчасти. ";videokarty;
359;Palit GTX 1080TI Jet Sream;1225191682;2018-10-20;22:01:00;//68.img.avito.st/640x480/4888737968.jpg,//70.img.avito.st/640x480/4888737970.jpg,//58.img.avito.st/640x480/4888737958.jpg,//64.img.avito.st/640x480/4888737964.jpg,//65.img.avito.st/640x480/4888737965.jpg,//69.img.avito.st/640x480/4888737969.jpg,//52.img.avito.st/640x480/4888737952.jpg,//62.img.avito.st/640x480/4888737962.jpg,;Москва,м.Молодежная;46 000;"
Практически новая видеокарта. Куплена в Апреле 2018 для игр. Продаю по причине наличия 2-х таких карт. Собрал SLI и понял, что теперь хочу RTX новинку.Майнингом не занимался, даже не вникал в это. Интереса к этому нет. Скажем так: - Зуб даю, что не майнила.Проверить перед покупкой можно (но живу я в области, в Одинцовском р-не). Могу рассмотреть вариант привести карту Вам для проверки.Хорошему клиенту, хороший торг!!!!! ";videokarty;
360;Видеокарты MSI GeForce GTX 1060;997367513;2018-10-20;19:43:00;//59.img.avito.st/640x480/4888396659.jpg,//73.img.avito.st/640x480/4888396873.jpg,//81.img.avito.st/640x480/4888398181.jpg,;Москва,м.ВДНХ;10 000;"
Продаю 3 видеокарты MSI GTX 1060 3Gb. Лежат без дела. Покупались прошлым летом в Фцентре. Отработали почти год. Проблем с ними нет, все вентиляторы рабочие. Чеки, коробки, заглушки есть. Пломбы на месте. Гарантия есть. При работе обслуживались раз в месяц (очистка от пыли). Цена за каждую 11000. Цена за все три 30000. ";videokarty;
361;Gtx 1070 8gb;1680976529;2018-10-20;19:18:00;//63.img.avito.st/640x480/4888333863.jpg,//97.img.avito.st/640x480/4888333897.jpg,;Москва,м.Кожуховская;7 000;"
Не работает,  коробки нет. Могу отправить доставкой авито в другой город ";videokarty;
362;Kramer VP-2L;1388294578;2018-10-20;20:04:00;//50.img.avito.st/640x480/4288518450.jpg,;Москва,м.Бабушкинская;2 000;"
Kramer VP-2L - Усилитель-распределитель VGA Новый. ";videokarty;
363;Radeon rx 580 8gb;1647855499;2018-10-20;21:55:00;//12.img.avito.st/640x480/4888702812.jpg,//38.img.avito.st/640x480/4888702938.jpg,;Москва,м.Теплыйстан;15 000;"
ЗАБИРАТЬ В Г.ТРОИЦК!!!(20 КМ. ПО КАЛУЖСКОМУ ШОССЕ)PowerColor Radeon RX 580 1380MHz PCI-E 3.0 8192MB 8000MHz 256 bit DVI HDMI HDCP Red DevilКуплена 31.10.2017.Гарантия 2 года.Чек в наличии.Не майнила,не разбиралась.Комплект:видеокарта,коробка,чек.По Троицку могу подвезти. Если недоступен,пишите смс или вотсап,я перезвоню. ";videokarty;
364;Видеокарта asus Dual GeForce GTX 1060 6 гб;1644320391;2018-10-20;20:35:00;//79.img.avito.st/640x480/4788509779.jpg,//80.img.avito.st/640x480/4788510080.jpg,//83.img.avito.st/640x480/4788510383.jpg,;Москва,м.Авиамоторная;13 000;"
Карты куплены в январе 2018 г. Магазин Compday, Савеловский, F-52. По гарантии принимают без проблем, дам контакт.Чек есть. Коробки нет – брали фермы в сборе.В майнинге с марта. Пишу честно. Состояние идеальное, работают без нареканий. Работали в оптимальном режиме, без разгона и перегрева. Тест, проверка – на месте, без проблем. М. Площадь ИльичаЕсть и другие видеокарты, смотрите профиль. ";videokarty;
365;Видеокарта Palit GeForce GTX 1060 3 гб;1481029385;2018-10-20;20:35:00;//43.img.avito.st/640x480/4857796243.jpg,//75.img.avito.st/640x480/4857796275.jpg,;Москва,м.Авиамоторная;9 000;"
Карты куплены в январе 2018 г. Магазин Compday, Савеловский, F-52. По гарантии принимают без проблем, дам контакт.Чек есть. Коробки нет – брали фермы в сборе.В майнинге с марта. Пишу честно. Состояние идеальное, работают без нареканий. Работали в оптимальном режиме, без разгона и перегрева. Тест, проверка – на месте, без проблем. М. Площадь ИльичаЕсть и другие видеокарты, смотрите профиль. ";videokarty;
366;GTX 880M MXM Неисправные;1256865804;2018-10-20;20:41:00;//71.img.avito.st/640x480/4218117171.jpg,//72.img.avito.st/640x480/4218117172.jpg,;Москва,м.Щелковская;4 900;"
Неисправные карты, с ними ноутбук не включается, вероятно где-то короткое замыкание.Цена указана за 1 штТак же есть другие неисправные карты: GTX 780M GTX 675M 670M ";videokarty;
367;Nvidia GTX 560M MXM;1599124712;2018-10-20;20:40:00;//48.img.avito.st/640x480/4443220848.jpg,//51.img.avito.st/640x480/4443220851.jpg,//68.img.avito.st/640x480/4443221468.jpg,;Москва,м.Щелковская;6 990;"
Clevo видеокарты подойдут ко многим моделям с портом MXM. Звоните уточняйте.Замена GTX 460M 570M 675M MSI GT все модели Clevo HM EM SM SM-AAlienware M17x R3 R4 A18 m18x R1 R2 A18 ";videokarty;
368;Видеокарта GeForce 8800 GTX;1368933495;2018-10-20;19:42:00;//40.img.avito.st/640x480/4789022440.jpg,;Москва,м.ВДНХ;1 000;"
Видеокарта GeForce 8800 GTX ";videokarty;
369;Видеокарта GTX 1060 - 3 GB;1444009904;2018-10-20;21:05:00;//38.img.avito.st/640x480/4888588338.jpg,;Москва,м.Свиблово;9 500;"
НЕ ЗВОНИТЬВидеокарта Palit GeForce GTX 10603 GB?Подойдёт любой блок питания от 400 ваттПодойдёт для игр на УЛЬТРА настройках графики:Battlefield 1,4; GTA 5, CS Go, Fortnite, World of tanks, Crisys 3, NFS, Pubg, Warfare и другие.? Карта в отличном состоянии? Любые проверки? Гарантия? Имеется коробка? Свежая термопастаМощнее чем gtx 780, 970, Rx 480, gtx 1050 ti, gtx 770, gtx 960 4 GBВозможен обмен на другие видеокарты с моей или вашей доплатой.Пишите ";videokarty;
370;Видеокарта GTX 1060 3 GB - Asus;1386096812;2018-10-20;22:35:00;//46.img.avito.st/640x480/4888773846.jpg,;Москва,м.Отрадное;9 500;"
НЕ ЗВОНИТЬВидеокарта ASUS GeForce GTX 1060 1569MHz PCI-E 3.0 3072MB 8008MHz 192 bit DVI 2xHDMI HDCP?Подойдёт любой блок питания от 400 ваттПодойдёт для игр на УЛЬТРА настройках графики:Battlefield 1,4; GTA 5, CS Go, Fortnite, World of tanks, Crisys 3, NFS, Pubg, Warfare и другие.? Карта в отличном состоянии? Любые проверки? Гарантия? Имеется коробка? Свежая термопастаМощнее чем gtx 780, 970, Rx 480, gtx 1050 ti, gtx 770, gtx 960 4 GBВозможен обмен на другие видеокарты с моей или вашей доплатой.Пишите ";videokarty;
371;Видеокарта Inno3D GTS 250 Green;1372740751;2018-10-20;19:19:00;//84.img.avito.st/640x480/4888332984.jpg,//19.img.avito.st/640x480/4888333019.jpg,//23.img.avito.st/640x480/4888333023.jpg,//89.img.avito.st/640x480/4888332989.jpg,;Москва,м.Шелепиха;4 000;"
Продаю старую видеокарту за ненадобностью ";videokarty;
372;Видеокарта для ноутбука;1519008095;2018-10-20;20:32:00;//28.img.avito.st/640x480/4888517028.jpg,;Москва,м.Шелепиха;3 000;"
Разобрал старый ноутбук на комплектующиеВидеокарта: ATI Radeon m72-m 216qmaka14fg ";videokarty;
373;GTX 1080 Asus;1177030023;2018-10-20;19:49:00;//21.img.avito.st/640x480/4621440921.jpg,;Москва,м.Севастопольская;35 000;"
Продам видеокарту GTX ROG STRIX 1080 от Асус. В отличном состоянии. Использовалась крайне редко в gta online. ";videokarty;
374;Asus GeForce GTX 960 2GB Direct CU;1163882142;2018-10-20;19:09:00;//61.img.avito.st/640x480/4888301461.jpg,//58.img.avito.st/640x480/4888301458.jpg,//71.img.avito.st/640x480/4888301471.jpg,//68.img.avito.st/640x480/4888301468.jpg,;Москва,м.Павелецкая;6 800;"
Asus GeForce GTX 960 2GB direct CUУсиленная система питания, карта большая и тяжелая) Полная проверка перед покупкой. Отличная карта! ";videokarty;
375;Asus dual-GTX1060-O3G;1023978860;2018-10-20;19:11:00;//45.img.avito.st/640x480/4788280445.jpg,//03.img.avito.st/640x480/4788280803.jpg,//02.img.avito.st/640x480/4788281102.jpg,;Москва,м.Медведково;9 900;"
Продаю видеокарту asus gtx1060 3gbКарта в идеальном рабочем состоянии.Чек, гарантия до 06.20Проверка возможна. ";videokarty;
376;Radeon rx460 2gb gigabyte;1499130634;2018-10-20;19:24:00;//26.img.avito.st/640x480/4888344626.jpg,//08.img.avito.st/640x480/4888344708.jpg,//11.img.avito.st/640x480/4888344711.jpg,;Москва,м.Дмитровская;4 100;"
Бюджетная видюшка, подойдёт любителям стареньких игрушек или любителям маленького фпс) Любые проверки на месте. Коробка есть, гарантию поищу. ";videokarty;
377;Asus EAX550HM512/TD/128M/A;1261631856;2018-10-20;22:35:00;//97.img.avito.st/640x480/4789417297.jpg,;Москва,м.Коломенская;300;"
Видеокарта 128 Мб, работает отлично, проверена.Asus EAX1300HM512/TD/128M/A ";videokarty;
